full_time,programming_language,total_experience,position,salary,region,english_level,title,male,company_type,year
1,,10.0,HR/Recruiter,3700.0,Чернівці,4,Head,0,Аутсорсингова,2022
1,PHP,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1000.0,Не Україна,2,Middle,1,Аутсорсингова,2022
1,Java,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",400.0,Дніпро,4,Junior,1,Аутсорсингова,2022
1,Python,3.0,"DevOps, SRE",3600.0,Львів,4,Middle,1,Аутсорсингова,2022
1,Java,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1000.0,Львів,4,Middle,1,Продуктова,2022
1,Dart,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4800.0,Київ,4,Senior,1,Аутсорсингова,2022
1,Java,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1870.0,Київ,4,Middle,0,Аутсорсингова,2022
1,Python,1.5,"DevOps, SRE",1500.0,Львів,4,Junior,1,Аутсорсингова,2022
1,JavaScript,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",700.0,Київ,5,Junior,1,Продуктова,2022
1,Java,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",700.0,Київ,4,Junior,1,Продуктова,2022
1,Swift,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",7500.0,Львів,5,Senior,1,Аутстафінгова,2022
0,Java,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",960.0,Житомир,4,Junior,1,Продуктова,2022
1,Java,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Київ,4,Middle,1,Аутсорсингова,2022
1,,4.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",3500.0,Не Україна,4,Team Lead,0,Продуктова,2022
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2500.0,Київ,4,Senior,1,Аутсорсингова,2022
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2600.0,Львів,5,Middle,1,Аутсорсингова,2022
1,C++,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Одеса,2,Senior,1,Аутсорсингова,2022
1,,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1300.0,Не Україна,4,Middle,0,Продуктова,2022
1,,4.0,SysAdmin,1100.0,Київ,4,Junior,1,Аутсорсингова,2022
1,PHP,15.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5500.0,Не Україна,4,Team Lead,1,Продуктова,2022
0,,6.0,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",700.0,Не Україна,5,Middle,0,Інша,2022
1,Python,15.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2500.0,Київ,5,Senior,1,Аутсорсингова,2022
1,Kotlin,4.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",5000.0,Черкаси,5,Senior,1,Аутсорсингова,2022
1,TypeScript,3.0,Game Developer / Programmer,4500.0,Не Україна,5,Team Lead,1,Продуктова,2022
0,Інше,0.25,Support,655.0,Чернігів,6,Middle,1,Інша,2022
1,Ruby,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4650.0,Київ,5,Senior,1,Аутсорсингова,2022
1,JavaScript,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",550.0,Черкаси,3,Junior,1,Аутсорсингова,2022
1,,9.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",2800.0,Київ,3,Senior,1,Продуктова,2022
1,,4.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",350.0,Не Україна,3,Junior,1,Продуктова,2022
1,TypeScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6500.0,Не Україна,6,Team Lead,1,Продуктова,2022
1,Python,15.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1800.0,Київ,5,Middle,1,Аутсорсингова,2022
1,,2.0,Sales Manager,3000.0,Хмельницький,5,Head,1,Аутсорсингова,2022
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",5200.0,Не Україна,6,Manager,1,Аутсорсингова,2022
1,SQL,0.25,"Analyst (Business, Data, System)",600.0,Київ,5,Junior,1,Продуктова,2022
1,JavaScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1400.0,Тернопіль,4,Middle,1,Продуктова,2022
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1800.0,Не Україна,2,Middle,1,Інша,2022
1,,1.5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",800.0,Дніпро,5,Junior,0,Аутсорсингова,2022
1,Java,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Не Україна,5,Team Lead,1,Аутсорсингова,2022
1,,5.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",2600.0,Київ,5,Middle,1,Продуктова,2022
1,JavaScript,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6500.0,Київ,5,Senior,1,Продуктова,2022
1,TypeScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1200.0,Хмельницький,3,Junior,1,Аутсорсингова,2022
1,Python,1.5,"Data Science, Machine Learning, Big Data",2800.0,Кропивницький,5,Middle,1,Аутсорсингова,2022
1,JavaScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1000.0,Львів,5,Junior,1,Аутсорсингова,2022
1,Python,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1100.0,Київ,5,Junior,1,Аутсорсингова,2022
1,Java,14.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5650.0,Львів,5,Team Lead,1,Аутсорсингова,2022
1,JavaScript,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",3400.0,Київ,5,Middle,1,Продуктова,2022
1,,6.0,"Analyst (Business, Data, System)",4600.0,Суми,5,Senior,1,Аутсорсингова,2022
1,Python,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4300.0,Не Україна,4,Senior,1,Аутсорсингова,2022
1,SQL,6.0,"Analyst (Business, Data, System)",4000.0,Київ,4,Middle,1,Продуктова,2022
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2000.0,Київ,4,Junior,1,Продуктова,2022
1,Ruby,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Львів,6,Junior,0,Продуктова,2022
1,,8.0,Sales Manager,2500.0,Київ,6,Senior,1,Продуктова,2022
1,C# / .NET,5.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",3000.0,Не Україна,4,Senior,0,Аутсорсингова,2022
1,,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1195.0,Львів,4,Middle,1,Аутсорсингова,2022
1,Python,7.0,"Data Science, Machine Learning, Big Data",3520.0,Дніпро,5,Head,0,Продуктова,2022
1,,15.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",500.0,Львів,6,Junior,0,Інша,2022
1,PHP,15.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",3400.0,Київ,5,Senior,1,Продуктова,2022
0,Java,5.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",500.0,Київ,4,Junior,1,Аутсорсингова,2022
1,Java,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",2500.0,Київ,4,Middle,1,Продуктова,2022
1,JavaScript,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1000.0,Львів,5,Middle,0,Аутсорсингова,2022
1,,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1200.0,Полтава,3,Junior,0,Аутсорсингова,2022
1,Java,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",3000.0,Не Україна,5,Middle,1,Аутсорсингова,2022
0,Інше,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",600.0,Київ,3,Intern/Trainee,0,Інша,2022
0,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",500.0,Київ,3,Junior,1,Продуктова,2022
1,,7.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1700.0,Київ,5,Middle,1,Аутсорсингова,2022
1,TypeScript,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1500.0,Тернопіль,4,Junior,1,Продуктова,2022
1,,10.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",320.0,Львів,4,Junior,0,Аутсорсингова,2022
1,,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1050.0,Харків,4,Middle,0,Аутсорсингова,2022
1,,7.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",4000.0,Не Україна,4,Senior,1,Аутсорсингова,2022
1,,4.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2500.0,Не Україна,6,Middle,0,Продуктова,2022
1,,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",590.0,Дніпро,4,Middle,1,Продуктова,2022
1,Java,5.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",4000.0,Тернопіль,5,Team Lead,1,Аутсорсингова,2022
1,Python,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",600.0,Хмельницький,4,Junior,1,Аутсорсингова,2022
1,,5.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",2350.0,Черкаси,6,Middle,0,Продуктова,2022
1,SQL,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Не Україна,4,Middle,0,Аутсорсингова,2022
1,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1350.0,Не Україна,4,Middle,0,Аутсорсингова,2022
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",500.0,Дніпро,5,Junior,0,Продуктова,2022
0,,6.0,"DevOps, SRE",3200.0,Київ,5,Middle,1,Продуктова,2022
1,PHP,15.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",8100.0,Дніпро,6,Architect,1,Продуктова,2022
0,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",2500.0,Львів,5,Middle,1,Стартап,2022
1,,13.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",300.0,Житомир,3,Intern/Trainee,0,Інша,2022
1,,0.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",330.0,Львів,4,Junior,1,Аутсорсингова,2022
1,JavaScript,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",950.0,Київ,5,Junior,0,Аутсорсингова,2022
1,JavaScript,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1000.0,Київ,4,Middle,1,Продуктова,2022
1,TypeScript,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",700.0,Не Україна,5,Middle,1,Аутсорсингова,2022
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",900.0,Київ,3,Junior,1,Аутстафінгова,2022
1,,4.0,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",700.0,Рівне,3,Middle,1,Стартап,2022
1,Python,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2750.0,Київ,4,Middle,1,Аутсорсингова,2022
1,,7.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",3000.0,Київ,4,Senior,0,Продуктова,2022
1,Інше,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2500.0,Житомир,4,Middle,1,Продуктова,2022
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2500.0,Одеса,3,Middle,1,Аутсорсингова,2022
1,JavaScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1900.0,Львів,3,Junior,1,Продуктова,2022
1,C# / .NET,0.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1000.0,Кропивницький,4,Junior,1,Аутсорсингова,2022
1,C++,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1100.0,Дніпро,3,Junior,1,Продуктова,2022
1,,1.5,HR/Recruiter,1000.0,Харків,4,Middle,1,Продуктова,2022
1,,1.0,"Analyst (Business, Data, System)",1475.0,Львів,6,Middle,0,Аутсорсингова,2022
1,TypeScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1400.0,Суми,6,Junior,1,Продуктова,2022
1,,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",600.0,Вінниця,3,Junior,1,Продуктова,2022
1,Go,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5000.0,Київ,4,Senior,1,Стартап,2022
1,Python,1.0,"DevOps, SRE",1200.0,Рівне,5,Junior,1,Аутсорсингова,2022
1,SQL,1.5,Support,1800.0,Київ,6,Head,1,Продуктова,2022
1,Python,0.25,"Analyst (Business, Data, System)",400.0,Тернопіль,4,Intern/Trainee,1,Продуктова,2022
1,Java,10.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",3040.0,Київ,5,Senior,1,Продуктова,2022
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5000.0,Київ,5,Senior,1,Аутстафінгова,2022
1,,7.0,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",3000.0,Львів,4,Manager,1,Аутсорсингова,2022
1,C++,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2500.0,Одеса,5,Middle,1,Аутсорсингова,2022
1,,3.0,HR/Recruiter,1100.0,Київ,5,Middle,0,Продуктова,2022
1,Kotlin,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5200.0,Львів,5,Team Lead,1,Аутсорсингова,2022
0,,0.25,Support,244.0,Хмельницький,5,Middle,0,Інша,2022
1,PHP,15.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Харків,6,Senior,1,Продуктова,2022
1,,0.5,HR/Recruiter,480.0,Львів,3,Middle,0,Аутстафінгова,2022
1,,5.0,Support,600.0,Київ,5,Junior,0,Продуктова,2022
1,Java,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",730.0,Не Україна,6,Junior,1,Аутсорсингова,2022
1,Swift,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1300.0,Львів,5,Middle,1,Аутсорсингова,2022
1,Java,0.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",800.0,Київ,4,Junior,1,Аутсорсингова,2022
1,,7.0,Technical writer,3000.0,Львів,6,Middle,0,Продуктова,2022
1,C# / .NET,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4100.0,Дніпро,4,Senior,1,Продуктова,2022
1,,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1270.0,Львів,5,Junior,1,Аутсорсингова,2022
1,,15.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",800.0,Дніпро,4,Junior,0,Аутсорсингова,2022
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2500.0,Хмельницький,3,Middle,1,Продуктова,2022
1,JavaScript,7.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1448.0,Київ,3,Middle,1,Стартап,2022
1,C# / .NET,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4750.0,Тернопіль,4,Team Lead,1,Продуктова,2022
1,TypeScript,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4800.0,Київ,6,Middle,1,Продуктова,2022
0,,4.0,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",1800.0,Львів,6,Senior,1,Аутстафінгова,2022
1,Go,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2500.0,Львів,5,Middle,1,Аутстафінгова,2022
0,C# / .NET,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",250.0,Львів,4,Junior,0,Аутсорсингова,2022
1,Java,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",4400.0,Івано-Франківськ,4,Senior,1,Продуктова,2022
1,TypeScript,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4200.0,Київ,4,Head,1,Продуктова,2022
1,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Полтава,5,Middle,0,Аутсорсингова,2022
1,C# / .NET,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3850.0,Київ,4,Middle,1,Продуктова,2022
1,,1.0,Support,1400.0,Не Україна,4,Junior,1,Аутсорсингова,2022
1,C++,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",570.0,Київ,6,Junior,1,Продуктова,2022
1,SQL,4.0,"Analyst (Business, Data, System)",1250.0,Київ,4,Senior,0,Продуктова,2022
1,SQL,0.25,"Analyst (Business, Data, System)",900.0,Житомир,5,Junior,1,Стартап,2022
1,Java,12.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",6250.0,Київ,6,Senior,1,Аутсорсингова,2022
1,,2.0,"Analyst (Business, Data, System)",2100.0,Не Україна,6,Middle,0,Аутсорсингова,2022
0,,3.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",3000.0,Київ,5,Middle,1,Аутсорсингова,2022
1,,9.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",5500.0,Не Україна,5,Manager,1,Продуктова,2022
0,Java,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5000.0,Київ,5,Senior,1,Фриланс,2022
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",700.0,Не Україна,5,Junior,0,Продуктова,2022
1,,5.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1700.0,Київ,5,Middle,1,Аутсорсингова,2022
1,Python,4.0,"Data Science, Machine Learning, Big Data",3500.0,Київ,6,Middle,1,Продуктова,2022
1,Go,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",500.0,Не Україна,4,Intern/Trainee,1,Продуктова,2022
1,TypeScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,4,Middle,1,Аутсорсингова,2022
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",500.0,Київ,3,Intern/Trainee,1,Продуктова,2022
1,TypeScript,5.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",3000.0,Одеса,5,Middle,1,Аутстафінгова,2022
0,,12.0,"Marketing, SEO, Copywriter",150.0,Житомир,4,Middle,0,Інша,2022
1,Java,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5320.0,Львів,5,Tech Lead,1,Аутсорсингова,2022
1,,15.0,"Marketing, SEO, Copywriter",3000.0,Київ,5,Middle,0,Аутстафінгова,2022
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2600.0,Львів,4,Middle,1,Аутсорсингова,2022
0,Python,15.0,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",2000.0,Київ,6,Head,1,Інша,2022
1,C# / .NET,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",850.0,Кропивницький,5,Junior,1,Аутсорсингова,2022
1,PHP,13.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4100.0,Харків,4,Senior,1,Аутстафінгова,2022
1,Python,3.0,"DevOps, SRE",5000.0,Не Україна,5,Senior,1,Продуктова,2022
1,Python,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",600.0,Житомир,3,Junior,1,Продуктова,2022
1,,15.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",650.0,Київ,3,Junior,1,Інша,2022
1,Java,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2700.0,Черкаси,5,Tech Lead,0,Аутсорсингова,2022
1,,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",500.0,Івано-Франківськ,3,Middle,1,Продуктова,2022
1,Python,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4000.0,Київ,4,Senior,1,Продуктова,2022
1,,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",300.0,Рівне,4,Intern/Trainee,0,Інша,2022
1,Ruby,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5000.0,Київ,4,Team Lead,1,Продуктова,2022
0,Python,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1400.0,Черкаси,4,Middle,1,Аутсорсингова,2022
1,Java,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",600.0,Львів,4,Junior,1,Аутсорсингова,2022
1,1С,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",680.0,Львів,3,Junior,1,Інша,2022
1,SQL,0.25,SysAdmin,500.0,Миколаїв,4,Junior,1,Продуктова,2022
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1650.0,Вінниця,4,Middle,1,Продуктова,2022
1,Java,6.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",5000.0,Київ,5,Senior,1,Аутсорсингова,2022
1,TypeScript,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",8075.0,Не Україна,6,Team Lead,1,Аутстафінгова,2022
1,TypeScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1500.0,Одеса,4,Junior,1,Стартап,2022
1,Python,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1350.0,Львів,3,Junior,1,Аутсорсингова,2022
1,,2.0,HR/Recruiter,1000.0,Київ,5,Middle,0,Продуктова,2022
1,TypeScript,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6000.0,Житомир,5,Senior,1,Аутстафінгова,2022
1,Java,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",6500.0,Івано-Франківськ,5,Senior,1,Продуктова,2022
1,Kotlin,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5500.0,Хмельницький,4,Senior,1,Продуктова,2022
1,Python,11.0,"Data Science, Machine Learning, Big Data",5000.0,Не Україна,4,Head,1,Продуктова,2022
1,TypeScript,11.0,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",3500.0,Не Україна,5,Head,1,Аутсорсингова,2022
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",3200.0,Київ,5,Team Lead,0,Продуктова,2022
1,,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",450.0,Харків,4,Junior,1,Продуктова,2022
1,,10.0,Support,800.0,Київ,3,Senior,1,Продуктова,2022
1,PHP,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3450.0,Львів,5,Senior,1,Аутсорсингова,2022
1,,4.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",1950.0,Не Україна,6,Middle,1,Продуктова,2022
1,TypeScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3100.0,Не Україна,4,Middle,1,Аутсорсингова,2022
1,C++,4.0,Game Developer / Programmer,3300.0,Львів,5,Middle,1,Аутсорсингова,2022
1,,0.25,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",2500.0,Харків,4,Team Lead,1,Аутсорсингова,2022
1,,0.25,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",1000.0,Рівне,6,Middle,0,Стартап,2022
1,Java,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1710.0,Львів,5,Middle,0,Аутсорсингова,2022
1,JavaScript,15.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5600.0,Київ,5,Tech Lead,1,Аутсорсингова,2022
1,C# / .NET,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4300.0,Київ,4,Tech Lead,1,Продуктова,2022
1,JavaScript,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4850.0,Львів,4,Middle,1,Аутстафінгова,2022
1,,5.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",3700.0,Одеса,6,Senior,1,Аутсорсингова,2022
1,PHP,15.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2375.0,Одеса,5,Middle,1,Аутсорсингова,2022
1,PHP,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1000.0,Одеса,6,Junior,1,Продуктова,2022
1,Python,8.0,SysAdmin,1200.0,Харків,4,Senior,1,Аутсорсингова,2022
1,,6.0,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",5500.0,Київ,4,Manager,1,Продуктова,2022
1,,0.25,Sales Manager,600.0,Дніпро,5,Junior,1,Аутстафінгова,2022
1,Go,14.0,DBA,6500.0,Не Україна,5,Team Lead,1,Продуктова,2022
1,,1.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1000.0,Не Україна,4,Junior,0,Продуктова,2022
1,JavaScript,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1000.0,Чернівці,4,Middle,0,Аутсорсингова,2022
1,TypeScript,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",5400.0,Чернівці,3,Senior,1,Аутстафінгова,2022
1,,2.0,Customer Success,900.0,Вінниця,6,Middle,0,Продуктова,2022
1,Clojure,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",4000.0,Київ,4,Middle,1,Продуктова,2022
0,PHP,15.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Івано-Франківськ,5,Senior,1,Продуктова,2022
1,TypeScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Київ,5,Middle,1,Аутсорсингова,2022
1,,7.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",3500.0,Київ,4,Senior,1,Продуктова,2022
1,,5.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",6000.0,Дніпро,5,Manager,0,Продуктова,2022
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1300.0,Чернігів,3,Junior,1,Продуктова,2022
