timestamp,full_time,salary,title,programming_language,company_type,total_experience,english_level,region,male,categories,position
27/12/2024 09:18,1,5000,Senior,JavaScript,Аутсорсингова,10.0,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 09:21,1,1500,Senior,TypeScript,Продуктова,4.0,3,Київ,0,QA,Manual QA
27/12/2024 09:24,1,3000,Senior,,Аутсорсингова,7.0,6,Івано-Франківськ,0,Analyst,BA (Business Analyst)
27/12/2024 09:25,1,2500,Middle,,Аутсорсингова,4.0,6,Не Україна,0,Project Mgmt,Project Manager
27/12/2024 09:26,1,4600,,,Аутсорсингова,10.0,5,Київ,0,Support,Customer Support
27/12/2024 09:38,1,2100,Middle,JavaScript,Стартап,3.0,4,Дніпро,0,Analyst,BA (Business Analyst)
27/12/2024 09:41,1,3600,Senior,,Аутстафінгова,4.0,5,Київ,0,DevOps,DevOps Engineer
27/12/2024 09:47,1,4000,Senior,Python,Продуктова,5.0,4,Львів,0,SE,Software Engineer / Software Developer
27/12/2024 09:51,1,1350,Senior,,Продуктова,9.0,6,Київ,0,Sales,Account Manager / Account Executive
27/12/2024 09:52,0,2500,Senior,,Продуктова,4.0,6,Київ,0,Product Mgmt,Product Manager
27/12/2024 09:54,1,3200,Senior,PHP,Продуктова,15.0,4,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 09:56,1,1600,Middle,JavaScript,Продуктова,3.0,4,Львів,0,QA,Manual QA
27/12/2024 09:57,1,3550,,,Аутсорсингова,3.0,6,Львів,0,Project Mgmt,Project Manager
27/12/2024 10:01,1,3300,,,Державне підприємство / установа,3.0,5,Київ,0,Product Mgmt,Product Owner (у продакт менеджменті)
27/12/2024 10:06,1,1200,Middle,TypeScript,Аутсорсингова,10.0,4,Полтава,0,SE,Software Engineer / Software Developer
27/12/2024 10:06,1,450,,,Державне підприємство / установа,6.0,2,Київ,0,Brand,Community Manager
27/12/2024 10:08,1,3500,Senior,,Продуктова,6.0,6,Київ,0,Sales,Partnership manager
27/12/2024 10:08,1,200,Junior,,Стартап,1.5,3,Вінниця,0,DS,Data Labeling Specialist
27/12/2024 10:10,1,740,Junior,C,Продуктова,2.0,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 10:12,1,2600,,,Аутсорсингова,5.0,4,Львів,0,Finance,CFO (Chief Financial Officer)
27/12/2024 10:14,1,4000,Senior,JavaScript,Продуктова,7.0,5,Одеса,0,QA,General QA
27/12/2024 10:25,1,3700,,,Продуктова,2.0,3,Суми,0,Product Mgmt,Product Manager
27/12/2024 10:28,1,1000,Junior,Python,Продуктова,0.5,6,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 10:28,1,1800,,,Стартап,3.0,3,Не Україна,0,Project Mgmt,Project Manager
27/12/2024 10:29,1,750,Junior,,Аутсорсингова,0.5,4,Львів,0,Project Mgmt,Project Coordinator
27/12/2024 10:30,1,2050,Middle,Ruby,Аутсорсингова,2.0,5,Івано-Франківськ,0,SE,Software Engineer / Software Developer
27/12/2024 10:32,0,2000,Middle,PHP,Фриланс,5.0,3,Дніпро,0,SE,Software Engineer / Software Developer
27/12/2024 10:33,1,4000,Tech Lead,Python,Аутстафінгова,15.0,6,Полтава,0,SE,Software Engineer / Software Developer
27/12/2024 10:35,1,1670,Middle,,Продуктова,3.0,5,Львів,0,QA,Manual QA
27/12/2024 10:37,1,600,Middle,,Аутсорсингова,4.0,5,Київ,0,"UI/UX, Product Design",UI/UX Designer
27/12/2024 10:37,1,2100,,,Продуктова,3.0,3,Харків,0,DS,AI Engineer
27/12/2024 10:39,1,1872,Middle,,Продуктова,1.5,3,Київ,0,Marketing,Marketing Project Manager / Marketing operations manager
27/12/2024 10:40,1,2000,Middle,Python,Аутсорсингова,3.0,5,Львів,0,QA,General QA
27/12/2024 10:45,1,7500,Senior,TypeScript,Продуктова,10.0,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 10:49,1,4000,,C,Продуктова,6.0,5,Київ,0,,Embedded Engineer
27/12/2024 10:51,1,5000,Middle,,Продуктова,5.0,5,Полтава,0,DevOps,DevOps Engineer
27/12/2024 11:02,1,2900,Senior,Java,Аутсорсингова,8.0,5,Київ,0,QA,Automation QA / AQA
27/12/2024 11:05,1,2431,Middle,,Аутсорсингова,9.0,5,Запоріжжя,0,"UI/UX, Product Design",UI/UX Designer
27/12/2024 11:06,1,8500,Head,Swift,Продуктова,6.0,5,Київ,0,Tech Leadership,Head of Engineering
27/12/2024 11:06,1,2000,Middle,,Аутсорсингова,2.0,6,Не Україна,0,Analyst,BA (Business Analyst)
27/12/2024 11:17,1,6237,Senior,Java,Аутстафінгова,5.0,5,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 11:28,0,620,Junior,,Стартап,1.0,5,Суми,0,Marketing,Marketing Manager
27/12/2024 11:28,1,3500,Middle,Java,Продуктова,5.0,5,Львів,0,SE,Software Engineer / Software Developer
27/12/2024 11:28,1,5500,Senior,JavaScript,Аутсорсингова,7.0,6,Львів,0,SE,Software Engineer / Software Developer
27/12/2024 11:29,1,4000,Senior,PHP,Продуктова,3.0,6,Тернопіль,0,SE,Software Engineer / Software Developer
27/12/2024 11:29,0,5500,Senior,PHP,Аутсорсингова,15.0,5,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 11:32,1,1500,,,Аутсорсингова,0.5,4,Рівне,0,HR,Recruiter / Recruitment Specialist / Technical Recruiter
27/12/2024 11:33,1,1455,Middle,,Продуктова,3.0,5,Львів,0,QA,Manual QA
27/12/2024 11:37,1,800,Senior,,Продуктова,3.0,5,Тернопіль,0,HR,Talent Sourcer / Talent Researcher / Recruitment Researcher
27/12/2024 11:38,1,6300,,Java,Аутсорсингова,12.0,5,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 11:40,1,4200,Senior,Go,Аутсорсингова,2.0,5,Львів,0,SE,Software Engineer / Software Developer
27/12/2024 11:49,1,2900,Senior,SQL,Продуктова,5.0,4,Івано-Франківськ,0,Analyst,Product Analyst
27/12/2024 11:53,1,3500,Middle,Swift,Продуктова,4.0,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 11:54,1,5000,Senior,JavaScript,Аутстафінгова,10.0,6,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 12:00,1,4500,,C# / .NET,Аутсорсингова,15.0,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 12:14,1,5300,Tech Lead,C# / .NET,Продуктова,9.0,2,Вінниця,0,SE,Software Engineer / Software Developer
27/12/2024 12:19,1,2100,Senior,Python,Інша,10.0,4,Київ,0,Analyst,Data Analyst
27/12/2024 12:19,1,9300,,Java,Аутсорсингова,15.0,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 12:19,1,1400,,,Аутсорсингова,10.0,5,Львів,0,Finance /Accounting /Internal Audit,Finance Manager / Financial Manager / Financial controller
27/12/2024 12:20,1,1700,Middle,,Аутсорсингова,3.0,6,Одеса,0,Project Mgmt,Project Manager
27/12/2024 12:23,1,3000,Middle,TypeScript,Продуктова,4.0,6,Дніпро,0,SE,Software Engineer / Software Developer
27/12/2024 12:29,1,4230,Senior,,Аутсорсингова,5.0,6,Львів,0,Agile Mgmt,Scrum Master
27/12/2024 12:32,1,4321,Senior,Ruby,Продуктова,8.0,5,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 12:44,1,1000,Middle,,Аутсорсингова,1.5,6,Дніпро,0,QA,Manual QA
27/12/2024 12:48,1,5000,Senior,Go,Продуктова,5.0,4,Львів,0,DevOps,DevOps Engineer
27/12/2024 12:48,1,4500,Middle,Swift,Продуктова,8.0,4,Рівне,0,SE,Software Engineer / Software Developer
27/12/2024 12:49,1,2000,Junior,Python,Державне підприємство / установа,5.0,2,Івано-Франківськ,0,SE,Software Engineer / Software Developer
27/12/2024 12:50,1,2300,Middle,,Продуктова,4.0,4,Львів,0,"UI/UX, Product Design",Product Designer
27/12/2024 12:54,1,500,Junior,Python,Аутстафінгова,0.25,5,Івано-Франківськ,0,Analyst,Data Analyst
27/12/2024 13:01,1,1300,Middle,,Продуктова,2.0,4,Полтава,0,Marketing,Product Marketing Manager
27/12/2024 13:07,1,1800,Middle,,Продуктова,2.0,4,Івано-Франківськ,0,QA,Manual QA
27/12/2024 13:10,1,880,Junior,,Аутстафінгова,2.0,5,Львів,0,HR,HR Manager / HR specialist
27/12/2024 13:16,1,4500,Head,,Продуктова,10.0,5,Київ,0,Marketing,Head of Digital Marketing
27/12/2024 13:17,1,2800,Middle,Python,Продуктова,4.0,6,Київ,0,DS,Data Scientist
27/12/2024 13:27,1,700,Junior,,Аутсорсингова,1.5,5,Київ,0,QA,Manual QA
27/12/2024 13:33,1,960,Junior,SQL,Продуктова,0.5,4,Київ,0,Analyst,Marketing Data Analyst / Marketing Analyst
27/12/2024 13:34,1,678,Junior,,Державне підприємство / установа,0.25,2,Хмельницький,0,Analyst,BA (Business Analyst)
27/12/2024 13:38,0,3600,Senior,,Продуктова,12.0,5,Київ,0,Project Mgmt,Project Manager
27/12/2024 13:39,1,6500,Senior,C# / .NET,Продуктова,15.0,4,Харків,0,SE,Software Engineer / Software Developer
27/12/2024 13:40,1,2000,Middle,Python,Стартап,2.0,4,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 13:46,1,2000,Middle,JavaScript,Аутсорсингова,3.0,5,Чернівці,0,SE,Software Engineer / Software Developer
27/12/2024 13:47,1,2800,Middle,C# / .NET,Продуктова,5.0,5,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 13:52,1,500,Junior,,Продуктова,0.1,3,Харків,0,Sales,Sales manager / Sales Executive
27/12/2024 13:56,0,1370,,,Продуктова,2.0,3,Вінниця,0,Artist/Animator,3D Artist
27/12/2024 14:06,0,1000,Junior,,Стартап,2.0,4,Київ,0,QA,Manual QA
27/12/2024 14:19,1,630,Junior,TypeScript,Аутсорсингова,1.5,4,Тернопіль,0,SE,Software Engineer / Software Developer
27/12/2024 14:19,1,2600,Senior,,Інша,7.0,4,Не Україна,0,Marketing,Affiliate Manager
27/12/2024 14:20,1,880,Junior,SQL,Продуктова,0.1,4,Київ,0,Analyst,Data Analyst
27/12/2024 14:23,1,3500,,,Продуктова,4.0,6,Не Україна,0,Support,Customer Success Manager
27/12/2024 14:23,1,2820,,,Аутсорсингова,7.0,5,Київ,0,HR,Recruiter / Recruitment Specialist / Technical Recruiter
27/12/2024 15:00,1,4000,Senior,JavaScript,Продуктова,7.0,5,Тернопіль,0,SE,Software Engineer / Software Developer
27/12/2024 15:08,1,4800,Tech Lead,Go,Аутсорсингова,7.0,6,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 15:08,1,5250,Tech Lead,TypeScript,Аутсорсингова,15.0,5,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 15:33,1,1500,Junior,PHP,Продуктова,3.0,4,Львів,0,SE,Software Engineer / Software Developer
27/12/2024 15:33,1,4750,,,Продуктова,5.0,6,Київ,0,Analyst,BA (Business Analyst)
27/12/2024 15:43,1,900,Junior,,Продуктова,2.0,5,Київ,0,QA,Manual QA
27/12/2024 15:46,1,950,Junior,Java,Продуктова,0.1,6,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 15:50,1,2900,Senior,JavaScript,Продуктова,3.0,5,Львів,0,SE,Software Engineer / Software Developer
27/12/2024 16:08,1,3000,Middle,,Продуктова,5.0,5,Київ,0,HR,Recruiter / Recruitment Specialist / Technical Recruiter
27/12/2024 16:09,1,2450,Junior,SQL,Продуктова,4.0,5,Дніпро,0,Support,Technical Support
27/12/2024 16:20,1,5000,Senior,JavaScript,Інша,7.0,3,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 16:37,1,1710,Middle,C# / .NET,Продуктова,3.0,5,Дніпро,0,SE,Software Engineer / Software Developer
27/12/2024 16:54,1,1000,Middle,,Фриланс,4.0,3,Київ,0,Sales,Account Manager / Account Executive
27/12/2024 17:06,1,5200,Middle,,Продуктова,5.0,6,Київ,0,Project Mgmt,Project Manager
27/12/2024 17:09,1,2350,Middle,TypeScript,Продуктова,4.0,3,Тернопіль,0,SE,Software Engineer / Software Developer
27/12/2024 17:13,1,4500,,,Стартап,6.0,5,Київ,0,"UI/UX, Product Design",Product Designer
27/12/2024 17:15,1,3000,Senior,TypeScript,Аутсорсингова,9.0,6,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 17:16,1,4167,Tech Lead,Java,Аутсорсингова,6.0,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 17:22,1,2000,Middle,PHP,Продуктова,4.0,4,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 17:40,1,500,Junior,,Стартап,1.5,4,Тернопіль,0,QA,Manual QA
27/12/2024 18:00,1,3583,,Perl,Продуктова,15.0,6,Не Україна,0,Product Mgmt,Product Owner (у продакт менеджменті)
27/12/2024 18:29,1,1600,Middle,,Продуктова,5.0,6,Не Україна,0,Product Mgmt,Product Manager
27/12/2024 18:30,1,3980,Senior,,Продуктова,5.0,6,Дніпро,0,Project Mgmt,Project Manager
27/12/2024 18:34,1,650,Junior,TypeScript,Аутсорсингова,0.25,3,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 18:34,1,2000,Middle,JavaScript,Продуктова,4.0,5,Дніпро,0,SE,Software Engineer / Software Developer
27/12/2024 18:36,1,1500,,,Продуктова,5.0,4,Київ,0,HR,Recruiter / Recruitment Specialist / Technical Recruiter
27/12/2024 18:41,1,1300,Senior,,Продуктова,2.0,6,Черкаси,0,Support,Customer Success Manager
27/12/2024 18:43,0,1500,Middle,C# / .NET,Аутсорсингова,4.0,6,Львів,0,SE,Software Engineer / Software Developer
27/12/2024 18:49,1,5300,Senior,,Продуктова,6.0,5,Київ,0,"UI/UX, Product Design",Product Designer
27/12/2024 18:49,1,1600,,,Продуктова,2.0,5,Черкаси,0,Project Mgmt,Project Manager
27/12/2024 19:04,1,2000,Middle,JavaScript,Продуктова,3.0,4,Дніпро,0,SE,Software Engineer / Software Developer
27/12/2024 19:11,0,400,Junior,,Інша,2.0,4,Не Україна,0,QA,Manual QA
27/12/2024 19:30,1,3200,Senior,Kotlin,Стартап,4.0,4,Кропивницький,0,SE,Software Engineer / Software Developer
27/12/2024 19:56,1,1400,Middle,,Аутсорсингова,7.0,3,Вінниця,0,SE,Software Engineer / Software Developer
27/12/2024 20:13,1,1100,Junior,JavaScript,Інша,1.0,4,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 20:45,1,4800,Senior,C# / .NET,Продуктова,2.0,4,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 20:45,1,3900,Middle,,Продуктова,4.0,5,Полтава,0,Analyst,BA (Business Analyst)
27/12/2024 21:29,1,4000,Middle,SQL,Продуктова,3.0,3,Київ,0,Analyst,Data Analyst
27/12/2024 21:35,1,7000,Middle,,Аутстафінгова,4.0,5,Не Україна,0,QA,Manual QA
27/12/2024 21:54,1,2000,Middle,Dart,Інша,3.0,3,Дніпро,0,SE,Software Engineer / Software Developer
27/12/2024 21:54,1,1300,Junior,JavaScript,Аутсорсингова,1.5,4,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 21:58,1,4250,Senior,JavaScript,Продуктова,5.0,5,Київ,0,QA,Automation QA / AQA
27/12/2024 21:59,0,3000,Junior,JavaScript,Фриланс,1.0,6,Не Україна,0,SE,Software Engineer / Software Developer
27/12/2024 22:10,1,600,Junior,,Аутсорсингова,2.0,4,Львів,0,QA,Manual QA
27/12/2024 22:31,1,3870,Senior,TypeScript,Аутсорсингова,0.25,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 22:33,1,5200,,Swift,Аутсорсингова,12.0,5,Київ,0,SE,Software Engineer / Software Developer
27/12/2024 22:41,1,4000,Architect,JavaScript,Продуктова,15.0,5,Київ,0,SE,Software Architect
27/12/2024 22:41,1,6000,Senior,,Аутстафінгова,8.0,5,Одеса,0,Analyst,BA (Business Analyst)
27/12/2024 22:57,1,1500,Middle,JavaScript,Аутстафінгова,4.0,5,Одеса,0,SE,Software Engineer / Software Developer
27/12/2024 22:58,1,1300,,,Аутсорсингова,5.0,6,Київ,0,Marketing,SEO Specialist
27/12/2024 23:33,1,2300,Middle,Python,Аутсорсингова,6.0,5,Львів,0,Analyst,Performance Analyst
28/12/2024 00:31,1,5000,Architect,Python,Продуктова,3.0,5,Київ,0,SE,Software Architect
28/12/2024 01:00,1,2300,Middle,TypeScript,Аутсорсингова,3.0,5,Вінниця,0,SE,Software Engineer / Software Developer
28/12/2024 05:38,1,953,Middle,,Інша,4.0,3,Житомир,0,Marketing,SEO Specialist
28/12/2024 06:14,1,2800,Middle,C# / .NET,Аутсорсингова,4.0,5,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 06:21,1,3650,Senior,Python,Аутсорсингова,0.1,5,Львів,0,SE,Software Engineer / Software Developer
28/12/2024 06:40,1,8220,Senior,Java,Аутстафінгова,6.0,6,Івано-Франківськ,0,SE,Software Engineer / Software Developer
28/12/2024 06:53,1,4500,Tech Lead,PHP,Продуктова,7.0,3,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 06:53,1,2200,,,Інша,0.25,2,Івано-Франківськ,0,Tech Leadership,СIO (Chief information Officer)
28/12/2024 07:02,1,6000,Senior,SQL,Продуктова,15.0,4,Київ,0,DBA,DBA (Database administrator)
28/12/2024 07:07,1,3600,Middle,Java,Продуктова,3.0,4,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 07:11,1,1000,Junior,TypeScript,Аутстафінгова,0.5,4,Житомир,0,SE,Software Engineer / Software Developer
28/12/2024 07:27,1,2100,Middle,PHP,Аутсорсингова,5.0,5,Вінниця,0,SE,Software Engineer / Software Developer
28/12/2024 07:29,1,1800,Senior,,Аутсорсингова,4.0,5,Львів,0,QA,Manual QA
28/12/2024 07:38,1,2500,,,Стартап,6.0,2,Київ,0,Finance /Accounting /Internal Audit,Finance Manager / Financial Manager / Financial controller
28/12/2024 08:01,1,650,Junior,,Продуктова,0.5,5,Чернівці,0,Analyst,BA (Business Analyst)
28/12/2024 08:16,1,1900,Junior,TypeScript,Аутсорсингова,2.0,4,Львів,0,SE,Software Engineer / Software Developer
28/12/2024 08:22,1,5000,Senior,TypeScript,Продуктова,5.0,5,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 08:26,1,2015,Middle,JavaScript,Аутстафінгова,3.0,5,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 08:35,1,3500,Senior,JavaScript,Продуктова,3.0,5,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 08:37,1,1000,Junior,,Продуктова,0.25,4,Івано-Франківськ,0,HR,Talent Acquisition Manager/Talent Acquisition Specialist
28/12/2024 09:04,1,6800,Senior,Scala,Продуктова,11.0,6,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 09:19,1,4500,,,Продуктова,6.0,6,Львів,0,Product Mgmt,Product Manager
28/12/2024 09:22,1,3500,Senior,JavaScript,Аутсорсингова,4.0,5,Львів,0,QA,General QA
28/12/2024 09:24,1,2100,Middle,TypeScript,Аутсорсингова,5.0,4,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 09:24,1,3100,Senior,Java,Аутсорсингова,5.0,4,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 09:28,0,1300,,Python,Аутсорсингова,1.5,4,Харків,0,DS,Data Scientist
28/12/2024 09:29,1,2600,,,Аутсорсингова,6.0,5,Київ,0,HR,Resource Manager
28/12/2024 09:38,1,900,Junior,,Продуктова,3.0,5,Не Україна,0,Artist/Animator,2D Artist
28/12/2024 09:40,1,4530,Senior,TypeScript,Продуктова,1.5,5,Миколаїв,0,QA,Automation QA / AQA
28/12/2024 09:59,1,950,Middle,,Інша,0.5,5,Київ,0,Analyst,Data Analyst
28/12/2024 10:12,1,4000,,Swift,Продуктова,9.0,4,Запоріжжя,0,SE,Software Engineer / Software Developer
28/12/2024 10:22,1,1000,Middle,,Аутсорсингова,2.0,5,Львів,0,QA,Manual QA
28/12/2024 10:33,1,2100,Middle,,Продуктова,3.0,5,Київ,0,Analyst,BA (Business Analyst)
28/12/2024 10:37,1,6000,Senior,Scala,Продуктова,11.0,5,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 10:38,1,600,Junior,C# / .NET,Продуктова,1.0,5,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 10:42,1,1500,Tech Lead,C# / .NET,Державне підприємство / установа,9.0,2,Харків,0,SE,Software Engineer / Software Developer
28/12/2024 10:47,1,1100,Junior,JavaScript,Продуктова,1.5,4,Не Україна,0,QA,Automation QA / AQA
28/12/2024 10:50,1,1832,Middle,SQL,Аутсорсингова,1.0,5,Київ,0,Analyst,Web Analyst
28/12/2024 10:51,1,4000,,C# / .NET,Стартап,4.0,1,Київ,0,General Leadership,CEO / founder / cofounder
28/12/2024 10:52,1,4400,Senior,PHP,Продуктова,12.0,4,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 11:03,1,6000,Senior,,Продуктова,7.0,6,Не Україна,0,Product Mgmt,Product Manager
28/12/2024 11:11,1,1500,Middle,,Аутсорсингова,6.0,5,Львів,0,Marketing,SEO Specialist
28/12/2024 11:25,1,800,Middle,C# / .NET,Аутсорсингова,1.5,3,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 11:38,1,5500,,,Продуктова,4.0,6,Не Україна,0,Product Mgmt,Product Owner (у продакт менеджменті)
28/12/2024 11:40,1,3150,Middle,Java,Аутсорсингова,5.0,5,Житомир,0,SE,Software Engineer / Software Developer
28/12/2024 11:41,1,5300,,,Продуктова,4.0,6,Полтава,0,Product Mgmt,Product Owner (у продакт менеджменті)
28/12/2024 11:44,1,2500,Middle,,Аутсорсингова,2.0,6,Не Україна,0,DevOps,Cloud Engineer
28/12/2024 11:46,1,2700,Senior,,Продуктова,5.0,5,Київ,0,QA,Manual QA
28/12/2024 12:25,1,5500,Senior,C++,Продуктова,4.0,6,Чернігів,0,SE,Software Engineer / Software Developer
28/12/2024 12:55,1,4000,Middle,TypeScript,Аутсорсингова,5.0,5,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 13:14,1,4200,Senior,Java,Аутсорсингова,15.0,6,Одеса,0,SE,Software Engineer / Software Developer
28/12/2024 13:33,1,5600,Senior,Kotlin,Продуктова,8.0,4,Вінниця,0,SE,Software Engineer / Software Developer
28/12/2024 13:37,1,2400,Middle,C++,Аутстафінгова,3.0,5,Івано-Франківськ,0,SE,Software Engineer / Software Developer
28/12/2024 13:38,1,3700,Tech Lead,Java,Аутсорсингова,12.0,5,Дніпро,0,QA,Manual QA
28/12/2024 13:40,1,4200,Senior,Swift,Продуктова,4.0,4,Одеса,0,SE,Software Engineer / Software Developer
28/12/2024 13:41,1,1000,Middle,PHP,Аутсорсингова,3.0,3,Хмельницький,0,SE,Software Engineer / Software Developer
28/12/2024 13:41,1,625,Junior,,Інша,0.5,6,Дніпро,0,Consultant,ERP/CRM Consultant
28/12/2024 13:43,1,3895,Senior,Python,Аутсорсингова,4.0,5,Львів,0,SE,Software Engineer / Software Developer
28/12/2024 13:44,1,5200,Senior,Python,Аутсорсингова,9.0,6,Київ,0,DS,Data Scientist
28/12/2024 13:45,1,1500,Junior,Java,Продуктова,4.0,5,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 13:45,0,7000,,C# / .NET,Стартап,15.0,6,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 14:04,1,780,Middle,,Аутсорсингова,3.0,6,Львів,0,Tech Wr./Lclz,Technical writer
28/12/2024 14:08,1,5000,Middle,TypeScript,Продуктова,4.0,5,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 14:13,1,1900,Middle,Python,Аутсорсингова,3.0,5,Рівне,0,SE,Software Engineer / Software Developer
28/12/2024 14:14,1,5500,Senior,Swift,Продуктова,8.0,5,Вінниця,0,SE,Software Engineer / Software Developer
28/12/2024 14:15,1,5000,,Swift,Аутсорсингова,9.0,5,Черкаси,0,SE,Software Engineer / Software Developer
28/12/2024 14:21,1,4000,Senior,PHP,Продуктова,5.0,2,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 14:34,1,2300,Middle,,Продуктова,6.0,3,Не Україна,0,DevOps,DevOps Engineer
28/12/2024 14:40,1,600,Junior,,Аутсорсингова,0.25,5,Львів,0,Analyst,BA (Business Analyst)
28/12/2024 14:45,1,4700,Senior,Swift,Продуктова,6.0,6,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 14:45,1,1300,Junior,,Інша,1.5,5,Не Україна,0,"UI/UX, Product Design",UI/UX Researcher
28/12/2024 14:50,1,6000,Senior,Kotlin,Продуктова,8.0,5,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 14:51,1,3135,Senior,C# / .NET,Продуктова,8.0,4,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 14:52,1,5600,Tech Lead,TypeScript,Аутсорсингова,15.0,5,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 14:54,1,3950,Senior,,Аутстафінгова,6.0,5,Львів,0,QA,Manual QA
28/12/2024 14:55,1,7000,,C,Продуктова,6.0,4,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 14:56,1,6500,Senior,Java,Продуктова,7.0,5,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 15:05,1,800,Junior,,Продуктова,1.5,4,Івано-Франківськ,0,QA,Manual QA
28/12/2024 15:12,0,320,Junior,C# / .NET,Стартап,2.0,5,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 15:13,1,1260,Middle,JavaScript,Продуктова,4.0,4,Вінниця,0,SE,Software Engineer / Software Developer
28/12/2024 15:23,1,6150,Tech Lead,C# / .NET,Продуктова,6.0,4,Київ,0,DS,Research Engineer
28/12/2024 15:25,1,5990,,C# / .NET,Продуктова,9.0,3,Не Україна,0,SE,Software Engineer / Software Developer
28/12/2024 15:34,1,5200,Senior,Java,Аутсорсингова,15.0,5,Черкаси,0,SE,Software Engineer / Software Developer
28/12/2024 15:47,1,800,Junior,C# / .NET,Продуктова,3.0,6,Харків,0,SE,Software Engineer / Software Developer
28/12/2024 15:54,1,6000,Tech Lead,PHP,Продуктова,15.0,3,Київ,0,SE,Software Engineer / Software Developer
28/12/2024 16:16,1,4215,Senior,TypeScript,Продуктова,5.0,5,Харків,0,QA,Automation QA / AQA
28/12/2024 16:22,1,4500,Senior,,Аутсорсингова,9.0,6,Київ,0,QA,Automation QA / AQA
28/12/2024 17:00,1,2700,Middle,TypeScript,Аутстафінгова,5.0,5,Хмельницький,0,SE,Software Engineer / Software Developer
28/12/2024 17:08,0,250,Junior,JavaScript,Фриланс,1.5,5,Львів,0,SE,Software Engineer / Software Developer
28/12/2024 17:39,1,1600,Middle,,Продуктова,3.0,4,Львів,0,Brand,Content Manager / Content Marketing Manager
28/12/2024 17:40,1,3500,Middle,PHP,Аутсорсингова,10.0,5,Львів,0,SE,Software Engineer / Software Developer
28/12/2024 18:09,1,3500,Head,,Продуктова,3.0,6,Київ,0,Product Mgmt,Head of Product
28/12/2024 18:18,1,4000,Middle,TypeScript,Продуктова,5.0,3,Суми,0,SE,Software Engineer / Software Developer
28/12/2024 18:34,1,1800,Senior,,Продуктова,4.0,5,Київ,0,QA,Manual QA
28/12/2024 18:36,1,666,,Python,Продуктова,0.25,5,Львів,0,Analyst,Data Analyst
28/12/2024 18:45,1,3100,Senior,bash,Аутсорсингова,6.0,6,Київ,0,Support,Application Administrator
28/12/2024 18:46,1,2500,Senior,Python,Аутсорсингова,5.0,5,Київ,0,DevOps,DevOps Engineer
28/12/2024 18:50,1,6000,Senior,Java,Аутстафінгова,12.0,4,Львів,0,SE,Software Engineer / Software Developer
